|0150|43830|MARIA SILVESTRE DIAS BRANCO|01058||11778440363||2304400||RUA FRANCISCO MOREIRA 330 APTO 302 - P.FUTURO 330||||
|0150|47748|P & G ENGENHARIA CONSTRUCOES LTDA|01058|05371810000178||068148518|2304400||R. JOSE BORBA VASCONCELOS 600||RESP.SUELEN|PAPICU|
|0150|59594|F C S DE SOUSA PINTURAS|01058|09008735000136|||2304400||RUA FRANCISCO DOMINGOS N.493|||SUCESSO|
|0150|54134|SERGIO PAIVA DE ALENCAR|01058||21100543368||2304400||RUA CANUTO DE AGUIAR,1169 1169|||MEIRELES|
|0150|64595|HAROLDO JORGE DE S. V. FURTADO|01058||02237016291||2304400||AV. DESEMBARGADOR MOREIRA N 606 APT 1000|||MEIRELES|
|0150|40048|MARCO ANTONIO GOMES XIMENES|01058||38908883304||2304400||RUA AMARILIO CARTAXO 455 DUNAS|||DUNAS|
|0150|64338|YVONNE MADRUGA ADERALDO PRADO|01058||39001393349||2304400||RUA PROF. DIAS DA ROCHA 1634 AP.300|||ALDEOTA|
|0150|50862|RANDAL LOPES DE ARAUJO|01058||23180935391||2304400||RUA 8 DE SETEMBRO N.129 - VARJOTA 129|||VARJOTA|
|0150|4|FORTCOLOR TINTAS E VERNIZES LTDA|01058|41334079000417||061870102|2304400||AVENIDA WASHINGTON SOARES, 4.000, LOJA 8|||EDSON QUEIROZ|
|0150|13863|CICERO FELIPE DE SOUZA FILHO|01058||78741807391||2304400||RUA DR.FERNANDO AUGUSTO 2790|||BOM JARDIM|
|0150|56394|TERRALUZ VEICULOS E PECAS LTDA|01058|02336498000274||069981272|2304400||AV. BARAO DE STUDART, 345|||ALDEOTA|
|0150|2098|AGATEK INDUSTRIA E COMERCIO LTDA.|01058|07157605000130||061380393|2304400||RUA:PERO COELHO N.427|||CENTRO|
|0150|31995|JOAO BRASIL DE MESQUITA NETO|01058||84692413387||2304400||RUA PROF.DIAS DA ROCHA N.370 AP.202|||MEIRELES|
|0150|13013|CATIANO BANDEIRA SA|01058||00971433321||2304400||RUA MONTE VERDE, 1387|||PALPINA|
|0150|4983|WALTER MARINHO & CIA LTDA|01058|07294523000137||060805900|2304285||ROD.BR 116 NO.7135 KM 16 PEDRAS|||PEDRAS|
|0150|63294|VALNIDICE IZABEL MARIA SOUZA FERREIRA|01058||14835630491||2304400||RUA ASSIS CHATEALBRIAN, 260 APT. 701|||D.TORRES|
|0150|1016|CHARLES ROBSON RODRIGUES DOS SANTOS|01058||52520366320||2304400||RUA MAJOR WEYNE N° 529|||JARDIM AMERICA|
|0150|62591|CAIO NAPOLEAO BRAGA  SOARES|01058||70904588300||2304400||RUA TORRES CAMARA N.71|||ALDEOTA|
|0150|28802|HOTEL VILLA MAYOR LTDA|01058|23467012000126|||2304400||RUA VISCONDE DE MAUA N.151|||MEIRELES|
|0150|19137|DM TEXTIL INDUSTRIA E COMERCIO LTDA|01058|05799138000116||061809853|2304400||R. LOURENCO PESSOA 784 - MARAPONGA 784|||MARAPONGA|
|0150|39464|MANUEL MAURICIO MACHADO|01058||56788754349||2304400||RUA MESTRE ANDRE N.193|||PARQUE GENIBAU|
|0150|17466|CONSTRUTORA TEIXEIRA OLIVEIRA LTDA|01058|02574492000154|||2304400||AV.DOM LUIS 300 SL 1003|||MEIRELES|
|0150|17710|CRECHE ESCOLA CASA DA TIA LEA - UNID. 02|01058|41411182000170|||2304400||AV. WASHINGTON SOARES, 610 - EDSON QUEIROZ 610||||
|0150|15540|CONDOMINIO EDF. VILA ROMANA|01058|03346847000110|||2304400||RUA BENTO ALBUQUERQUE N.1001 COCO||||
|0150|54396|SICLA ENGENHARIA LTDA|01058|17375874000126|||3106200||RUA R HUMAITA 525 PADRE EUSTAQUIO||||
|0150|64113|FRANCISCO SOUTO PAULINO|01058||00213160315||2304400||RUA NOROEGA, 155|||MARAPONGA|
|0150|64597|CELSA MARIA RAMOS DE ALENCAR|01058||16382234320||2304400||R.JACAUNA 700 BL B AP 33|||BARRA DO CEARA|
|0150|18198|DANIEL TRANSPORTES LTDA|01058|09487141000155|||2304400||RUA JARDIM BOTANICO, N.2095|||MESSEJANA|
|0150|45048|MAXIMIANO AGUIAR CAMARA|01058||20309732387||2304400||RUA JOSE VILAR 3030|||ALDEOTA|
|0150|1012|ISIDORIO DE LIMA SILVA|01058||03387909349||2304400||RUA 218, 162, ETAPA 2|||CONJUNTO CEARA|
|0150|39183|MAISON DOR EMPREENDIMENTOS E COM ALIM LTDA|01058|11329752000117||060342129|2304400||RUA OSVALDO CRUZ 640|||ALDEOTA|
|0150|11652|BRISA DA PRAIA HOTEIS LTDA|01058|07401268000184|||2304400||AV.BEIRA MAR 982||Marcos-32194699|PRAIA DE IRACEMA|
|0150|64299|RESULT  SOLUÇOES EMPRESARIAIS EVENTOS LTDA|01058|10784390000191|||2304400||RUA IZAQUE MEYER N.125|||ALDEOTA|
|0150|21213|ERICA MARY GUBEL PORTUGAL|01058||16617814894||2304400||RUA JULIO AZEVEDO N.1670 AP.1401|||COCO|
|0150|19317|DULCE MARIA AGUIAR TREVIA|01058||06791069368||2304400||RUA PAULA MORAES 133 APTO 401|||PAPICU|
|0150|64614|FERNANDA COSTA GIRAO DE MENEZES|01058||38875535353||2304400||RUA GILBERTO STUDART N.920 APT.401|||COCO|
|0150|2655|COMERCIAL DE MIUDEZAS FREITAS LTDA|01058|63473235000110||068930852|2307650||RUA.CONEGO DE CASTRO S/N||UNICON|ALTO ALEGRE II|
|0150|9156|ANTONIO FERREIRA LIMA PINTURAS ME|01058|03585712000108|||2304400||RUA PEDRO ARTUR 227|||NOSSA SRA DAS GRACAS|
|0150|28275|HELIA CARNEIRO TORQUATO|01058||46151036387||2304400||RUA BENTO ALBUQUERQUE 1555 APT.602 PAPICU||||
|0150|35967|KARISIA MARIA DE ANDRADE PONTES|01058||31665039353||2304400||RUA H 155 OU DOUGLAS MARSHALL DUNAS 155|||DUNAS|
|0150|54735|SIMETRIA CONSTRUCOES LTDA|01058|41636515000160|||2307650||R.DE PENETRACAO NORTE SUL 680 CONJ.TIMBO|||CONJ.TIMBO|
|0150|44516|MARISA SANTA CRUZ BENEVIDES|01058||17067081300||2304400||RUA ANDRADE FURTADO 1245 N.1245||||
|0150|46186|MUZA CONSTRUTORA LTDA|01058|10479909000128||063768470|2304400||AV.DOM LUIZ, 500 SALA 821    SHOPPING ALDEOTA|||ALDEOTA|
|0150|16218|CONDOMINIO EDIFICIO PORTINARI|01058|63366348000117|||2304400||RUA MONS. CATAO 959--ALDEOTA||||
|0150|2|FORTCOLOR TINTAS E VERNIZES LTDA|01058|41334079000255||069045038|2304400||AVENIDA SANTOS DUMONT 3715||3715|ALDEOTA|
|0150|40394|MARCUS WELBER AZEVEDO DE MEDEIROS|01058||52543722300||2304400||RUA TENENTE ROMA 774|||AEROLANDIA|
|0150|12131|CARLA DE SOUSA ARAUJO|01058||54555183304||2304400||RUA ALMEIDA PRADO 610 APTO 901 - PAPICU 610||||
|0150|54643|SILVIA SOARES DE SA NOBREGA|01058||22035460344||2304400||RUA ANA BILHAR,150 AP.600|||MEIRELES|
|0150|60466|MAISON VICTORIA DECORACOES LTDA|01058|13983423000110||065721101|2304400||AV.ENGENHEIRO ALBERTO SA,351|||PAPICU|
|0150|64615|FRANCELIA BEZERRA|01058||61513423304||2304400||AV.SANTOS DUMONT N.3060 LOJA 24|||ALDEOTA|
|0150|55155|SOLUCAO COMERCIO E SERVICOS LTDA|01058|07407677000198||061820571|2304400||AV. HERACLITO GRACA N.140|||CENTRO|
|0150|37627|LUCIANA BRITO FIALHO BORGES|01058||63571811100||2304400||R.MARCOS MACEDO N.815|||ALDEOTA|
|0150|16145|CONDOMINIO EDIFICIO OXUMARE|01058|41410895000110|||2304400||RUA ANA BILHAR,740-ALDEOTA 740|||ALDEOTA|
|0150|49143|PIZZA GEPPOS REST.E TURISMO LTDA|01058|72451586000111||069562210|2304400||AV.BEIRA MAR,3222|||BEIRA MAR|
|0150|61738|WELLIGTON DIAS|01058||76602842315||2304400||RUA OLGA BARROSO N.106|||MUCURIPE|
|0150|64519|JOVANIA FREIRE CUNHA|01058||26312646300||2304400||RUA EDUARDO LERILE BARRERA, 29|||GUARARAPES|
|0150|4409|RECAMONDE ARTEFATOS DE COURO LTDA|01058|07951171000145||061615218|2304400||A.FRANCISCO SA,5426-ALVARO WEYNE|||7019|
|0150|1019|MARIA RENATA SEZARIO DE MEDEIROS|01058||63300915368||2304400||RUA SOL POENTE N 91|||CIDADE NOVA|
|0150|50980|RB COMERCIO E INDUSTRIA LTDA|01058|06850713000120||068758065|2304400||BR.116 KM.11 N.11111|||MESSEJANA|
|0150|40464|MARGARIDA MARIA MOTA|01058||07344007304||2304400||R. PAULO MORAES 790 APTO 201 BL D - PAPICU||||
|0150|8183|ANGELA BEZERRA DE MENEZES MACHADO|01058||26637340391||2304400||AV.BEIRA MAR 4000 AP.500 - MUCURIPE||||
|0150|48210|PAULO CESAR GARCIA|01058||62508652768||2304400||AV. DESEMBARGADOR MOREIRA N 246 APT 200|||MEIRELES|
|0150|26124|FRANCISCO RODRIGUES CHAGAS|01058||21415595372||2304400||RUA GERALDO BARBOSA 3439|||BOM JARDIM|
|0150|64635|IVANIS NOGUEIRA DA SILVA|01058||06951643334||2304400||RUA BARAO DE ARACATI N.1291 APT.502|||ALDEOTA|
|0150|9041|ANTONIO EDSON MOTA|01058||38034905372||2303709||RUA DAS OLIVEIRAS N.103|||ARIANOPOLES|
|0150|64649|MARGARIDA LIMA CARNEIRO|01058||18275966000||2304400||RUA CARLOS VASCONCELO 3005|||ALDEOTA|
|0150|35505|JOTADOIS LTDA|01058|07590060000150||061433608|2303709||RODOVIA BR 222 KM 17 SETOR A S/N||91042209|GENIPABU|
|0150|54477|SILVANA BRITO FIALHO|01058||24545406300||2304400||AV SENADOR VIRGILIO TAVORA 30 APTO 201||3181 4199|ALDEOTA|
|0150|12946|CASEBRAS CONSTRUCOES LTDA.|01058|03942405000137|||2304400||AV.SANTOS DUMONT 2828||4005.7153 Lyna|ALDEOTA|
|0150|42758|MARIA ISABEL ARY E SILVA|01058||27522245320||2304400||AV. BEIRA MAR N. 4320 APT. 700|||MEIRELES|
|0150|15963|CONDOMINIO EDIFICIO LIBERTY I|01058|08328191000127|||2304400||RUA JOSE VILAR N.910|||MEIRELES|
|0150|64629|JOSE CARLOS|01058||61875635300||2304400||AV.ZEZE DIOGO,1156|||PRAIA DO FUTURO|
|0150|18599|DENISE DE CASTRO(ARQUITETA)|01058||54210585300||2304400||RUA ALICE N.222 APT.202|||CIDADE FUNCIONARIOS|
|0150|17331|CONSTRUTORA MOTA MACHADO LTDA|01058|07282783000192||061030155|2304400||AV.DOM LUIS 880 1 ANDAR||FIN: Moacir|ALDEOTA|
|0150|41400|MARIA DE FATIMA CORREA COELHO|01058||05746060330||2304400||RUA ANDRADE FURTADO 2277 AP.201||3656.1025|PAPICU|
|0150|63092|YARA MOREIRA PEREIRA|01058||01561421391||2304400||RUA DR.JOSE LOURENÇO N.2510 APT.202|||DIONISIO TORRES|
|0150|48701|PEDRO BARBOSA ESTEVAO|01058||36867217320||2304400||RUA LEONARDO MOTA N.500|||MEIRELES|
|0150|35540|JPG TURISMO E CONSTRUCAO LTDA|01058|07145918000178|||2307254||RUA DO FORRO 655 - JERICOACOARA N.655|||CENTRO|
|0150|3976|MEFRASA- DISTRIB. E COM. DE ACO LTDA|01058|03195078000105||062822306|2304400||RUA ANTONIO POMPEU, 1781|||OTAVIO BONFIM|
|0150|25395|FRANCISCO IVENS DE SA DIAS BRANCO|01058||00016543300||2304400||AV.BEIRA MAR N.3500 APT.1600|||MEIRELES|
|0150|12680|CARMEL JARDINS II CONSTRUTORA LTDA|01058|12081219000141|||2304400||R.MANOEL CARLOS GOUVEIA N.350 JOSE DE ALENCAR 350|||ALAGADICO NOVO|
|0150|64205|EBE-EMPRESA BRASILEIRA DE  ENERGIA E SERV. EIRELE|01058|15435755000196|||2304400||R.ROSITA,345|||BARROSO|
|0150|50342|RAIMUNDO CESAR SOUSA|01058||18775861372||2304400||RUA, SANTA ELISA,826       CRISTO REDENTOR 1||||
|0150|64460|ELIANA ARRAES MESSAGE|01058||09132783353||2304400||AV.SEN.VIRGILIO TAVORA, 1857 APT. 402|||MEIRELES|
|0150|20505|ELISA DE SOUZA GIRAO|01058||11302410334||2304400||RUA FREI MANSUETO N.1240 AP.1102|||ALDEOTA|
|0150|62766|JOSE SIEBRA LOPES FILHO|01058||58546766304||2304400||RUA ANGELO FIGUEREDO N.1537|||VICENTE PIZON|
|0150|5322|A.F. ADMINISTRADORA DE BENS LTDA|01058|04296545000148|||2304400||AV. ROGACIANO LEITE 4000 SL 01|||AGUA FRIA|
|0150|32043|JOAO PINTO MARTINS JUNIOR|01058||36669733100||2304400||RUA SENADOR POMPEU 728||32521051-Sr. Duran|CENTRO|
|0150|64625|MARIA LIDUINA LIMA DE MENEZES|01058||45639566353||2304400||AV. SARGENTO HERMINIO APT 202 QD A BL 12||3087 0561 ESCRITORIO|MONTE CASTELO|
|0150|16248|CONDOMINIO EDIFICIO REGINA CASTELO BRANCO|01058|04341629000156|||2304400||RUA SILVA JATAHY 1400 1400|||ALDEOTA|
|0150|12809|CARTORIO ALENCAR FURTADO|01058|06578496000161|||2309706||RUA CEL.JOSE LIBANIO N.100|||CENTRO|
|0150|10043|ARLINDO TORRES FIGUEIREDO|01058|07774246000160|||2304400||RUA FREDERICO BORGES, 409|||VARJOTA|
|0150|4208|PAROMA LUSTRES LTDA|01058|06613376000158||068339798|2304400||AV.SANTOS DUMONT,3701|||ALDEOTA|
|0150|63834|MAIRA PEREIRA GUARA|01058||77306295349||2304400||RUA FREI MANSUETO N.150 APT.1502|||MEIRELES|
|0150|47113|NUTRIMENTO IND. E COM. DE ALIMENTOS LTDA|01058|04072086000119||063021889|2307700||ROD. CE 455 KM. 10 ZONA RURAL|||CENTRO|
|0150|49010|PETRAL COMERCIO E REPRESENTACOES LTDA|01058|06640130000175||068405391|2304400||R:JACAUNA,490/500  BARRA DO CEARA 490|||BARRA DO CEARA|
|0150|48678|PEDRO ALBERTO DE OLIVEIRA SILVA|01058||00040517349||2304400||RUA JOSE CARLOS GURGEL NOGUEIRA 164 - PAPICU||||
|0150|64644|HELTON ARRUDA VIEIRA|01058||85788228387||2304400||AV.BENJAMIM BRASIL, 1080 BLOCO 3 APT. 201|||MARAPONGA|
|0150|9967|ARIC-COLEGIO SANTA CECILIA|01058|10847762000777|||2304400||AV.SENADOR VIRGILIO TAVORA 2000|||ALDEOTA|
|0150|27585|GLAUCIA STUDART ALENCAR ME|01058|03998396000104|||2304400||RUA NELSON STUDART N.209|||EDSON QUEIROZ|
|0150|18269|DANIELLE MARIA QUINDERE BARBOSA|01058||56730039353||2304285||RUA JOSE AMORA SA 170 CASA 04  COITE||||
|0150|64627|TABATA BANDEZ JACOME|01058||05835394756||2304400||RUA CAROLINA SUCUPIRA,62 APTO.702|||ALDEOTA|
|0150|64626|TIAGO PIMENTEL GOMES DE ARRUDA|01058||63385287391||2304400||RUA DESEMB.LEITE ALBUQUERQUE N.1080 APT.1501|||ALDEOTA|
|0150|18286|DANILA TAVARES AGUIAR|01058||45806969304||2304400||RUA LEONARDO MOTA N.988 AP.1500 988 AP.1500|||ALDEOTA|
|0150|22284|FABRICIO AUGUSTO VASCONCELOS|01058||79170510300||2304400||RUA JUAZEIRO DO NORTE, 199 APT. 401 199|||MEIRELES|
|0150|64640|JOSE SARAIVA LEAO NETO|01058||48530670353||2301000||AV.TORRES DE MELO 235|||CENTRO|
|0150|15726|CONDOMINIO EDIFICIO CASTELL|01058|23553431000180|||2304400||RUA.CANUTO DE AGUIAR 950 ALDEOTA||||
|0150|47033|NOTORIA CONSTRUCOES E EMPREENDIMENTOS LTDA.|01058|08325669000165|||2304400||AV.SANTOS DUMONT, 5554 S/203      PAPICU 5554||||
|0150|30341|IVANISE G NOGUEIRA|01058||44907850387||2304400||AV.BEIRA MAR, 3100 APT 1500|||MEIRELES|
|0150|12850|CASA BLANCA IMOVEIS LTDA.|01058|06056204000120||068416920|2304400||AV.SANTOS DUMONT 3060 - ALDEOTA 3060|||ALDEOTA|
|0150|38919|M.L. MACEDO LIMA|01058|12301388000140||060620170|2304400||RUA PROF. SILAS RIBEIRO N.53|||PAPICU|
|0150|6099|AGUIAR RAMOS COMERCIAL LTDA|01058|10393114000100||060312017|2304400||AV.ZEZE DIOGO N.6801|||PRAIA DO FUTURO|
|0150|64633|MARIA TEREZA RIOS DIAS|01058||25827189391||2304400||RUA DR.JOSE FROTA,251 APTO.1602|||VARJOTA|
|0150|33897|JOSE HENRIQUE AGUIAR|01058||90648242820||2304400||RUA CARLOS VASCONCELOS, 636 APT.2101 N.636 APTO.21|||ALDEOTA|
|0150|64598|GILMAR PERIGOSO|01058||02132694303||2304400||RUA LEONARDO MOTA, 2455|||D.TORRES|
|0150|10907|AVILA MARIA DE ALMEIDA|01058||61406236349||2304400||RUA BORIS 197 SL 205|||CENTRO|
|0150|64639|VALERIA SANFORD FRAGA|01058||00078249392||2304400||RUA CEL.JUCA, 1275 APT. 802|||ALDEOTA|
|0150|15974|CONDOMINIO EDIFICIO LITANE|01058|00761447000183|||2304400||RUA.REPUBLICA DO LIBANO 870 ALDEOTA|||ALDEOTA|
|0150|32067|JOAO RICARDO ALBINO NETO|01058||20885296320||2304400||RUA VILEBALDO AGUIAR N.2200 AP.1102 2200 AP.1102||||
|0150|16416|CONDOMINIO EDIFICIO VERA CRUZ|01058|00396896000170|||2304400||RUA SILVA JATAHY 1155||9607.0906|MEIRELES|
|0150|22841|FERNANDO DANTAS DE SANTANA|01058||18943080506||2304400||RUA EGIDIO DE OLIVEIRA N.628 CASA 100|||JOSE DE ALENCAR|
|0150|4648|SOBRAL & PALACIO PETROLEO LTDA.|01058|07240641000162||061039357|2304400||AV.13 DE MAIO,233 P-2||Edileuza|BAIRRO DE FATIMA|
|0150|20578|ELIZABETH FIUZA ARAGAO|01058||19315376315||2304400||RUA SILVA JATAHI 1205 APT 301 (ED.MAISON IMPERIAL)||||
|0150|64646|MARIA ODILIA MENEZES MOTA|01058||05903564372||2304400||R.BENTO ALBUQUERQUE 2200 AP 402|||ALDEOTA|
|0150|46458|NAUTICO PRAIA HOTEL LTDA|01058|06633150000119|||2304400||RUA:PAULA BARROS 44|||MEIRELES|
|0150|1018|LUCIANA ALVES CAMPOS|01058||66011396372||2304400||RUA PADRE PEDRO DE ALENCAR N 1|||MESSEJANA|
|0150|17091|CONSTRUTORA CHC LTDA.|01058|09425042000149|||2304400||TIBURCIO CAVALCANTE 375||marlisson 32573234|ALDEOTA|
|0150|57514|VANIA TELES VERAS NUNES|01058||02550695372||2304400||RUA MONSENHOR CATAO 1442  APTO 701||||
|0150|63437|SILVIO CESAR CUNHA FERREIRA|01058||36907936372||2304400||R. SILVA PAULET N 1083 APT 902|||ALDEOTA|
|0150|49358|POSSIDIA MARTINS LIMA COSTA|01058||24453390300||2304400||RUA.THOMAZ ACIOLY N.320 APTO.1003||||
|0150|17847|CRISTIANO NASCIMENTO F GOMES|01058||68359551391||2304400||RUA LEONARDO MOTA N.460 APT.2101|||MEIRELES|
|0150|5708|ADOLFO AGUIAR DA CUNHA|01058|01585705000180||063759209|2304400||RUA FERNANDO FARIAS DE MELO N.115|||VILA MANOEL SATIRO|
|0150|7901|ANDERSON GAZILLO|01058||08200604888||2304400||AV.DAS ADENANTEIRAS,600 CASA:25      COCO||||
|0150|9197|ANTONIO GLEIDSON RODRIGUES|01058||58082204320||2304400||RUA 08 CASA 210|||CONJUNTO POLAR|
|0150|17746|CRIS DAIANA FONTES|01058||80949347000||2304400||RUA DR.GILBERTO STUDART N.2700|||DUNAS|
|0150|63660|ESTRUTURANTE TECNOLOGIA DA INFORMAÇÃO LTDA|01058|08936144000166||063909669|2304400||AV RUI BARBOSA N°2880|||JOAQUIM TÁVORA|
|0150|34486|JOSE MILTON LINO|01058||16401417315||2307650||RUA 105 A CASA 140 AP.ACARACUZINHO 140||||
|0150|48123|PAULA GEORGIA MACHADO NASCIMENTO|01058||79685269300||2304400||RUA NUNES VALENTE,981 APTO.1102|||ALDEOTA|
|0150|64023|CONDOMINIO EDIFICIO MARAJAIK|01058|69697241000138|||2304400||AV ABOLICAO 3090|||MEIRELES|
|0150|64674|HELENITA DE CAMPOS HIRATA|01058||35069295187||2304400||RUA JULIO SILVA N.780|||DUNAS|
|0150|64260|GENNISON SILVA AUGUSTO PIMENTEL|01058||15693473449||2304400||RUA JULIO AZEVEDO N.273|||PAPICU|
|0150|3209|FORTALEZA DISTRIBUICAO E LOGISTICA LTDA|01058|04522065000158||063125587|2304400||ROD.4.ANEL VIARIO, 2155||32417307 PREFERENCIA|ANCURI|
|0150|6858|ALMIRO MARINHO JUNIOR|01058||44055986734||2304400||AV BEIRA MAR, 3660 APTO 302|||ALDEOTA|
|0150|10872|AUTO VIACAO FORTALEZA LTDA|01058|07247554000137|||2304400||B.R 116 KM.06 NO.2069 N.2069|||MESSEJANA|
|0150|64660|FLAVIO ALBUQUERQUE DE PINHO PESSOA|01058||23476001334||2304400||RUA PROF. JACINTO BOTELHO,290 APTO.1502|||GUARARAPES|
|0150|2458|CARTORIO JOAO MACHADO|01058|06573422000132|||2304400||RUA FLORIANO PEIXOTO,818||3201.1103 Adriana|CENTRO|
|0150|21055|ENGEGOLD ENGENHARIA LTDA|01058|03529737000194|||4105805||RUA ANA PAULA GUARDA,301 INDUSTRIAL MAUA 301|||INDL.MAUA|
|0150|55781|TANIA MARIA FARIAS CARNEIRO|01058||15348490334||2304400||RUA SENADOR MACHADO N.181 AP.703 181||||
|0150|6338|ALCIDES SANTOS DE MORAIS|01058||51213460344||2304400||RUA OLIVEIRA MARTINS, 36|||PAPICU|
|0150|64561|CONDOMINIO RESIDENCIAL PALAZZO DI FATIMA|01058|10992321000173|||2304400||RUA JUVENAL DE CARVALHO 1044|||FATIMA|
|0150|64656|CLINICA SANTO EUGENIO|01058|05329242000147|||2304400||RUA CARLOS VASCONCELOS,2552|||JOAQUIM TAVORA|
|0150|57009|UNO ENGENHARIA LTDA|01058|02797418000105||062721305|2304400||RUA GILBERTO STUDART N.2055 APTO 602|||ALDEOTA|
|0150|29728|INSTITUTO HESED|01058|02779337000174|||2304400||AV. DIONISIO LEONEL ALENCAR, 1443||Irma Mariana(FIN)|ANCURI|
|0150|2787|COSNTRUCAO & CIA-CMA COM.MAT.CONST.LTDA#|01058|01815070000160||069867925|2304400||AV.SANTOS DUMONT,3870 ALDEOTA||||
|0150|64682|ALEXIA ARANTES BOYADJIAN|01058||66450276304||2304400||AV.BEIRA MAR N.4777 AP.900|||MUCURIPE|
|0150|3823|M DIAS BRANCO S/A-COM.E IND.DIVISAO GME|01058|07206816002835||069838674|2304400||RUA JOSE SETUBAL PESSOA N 255|||MUCURIPE|
|0150|32157|JOAQUIM BORGES NETO|01058||05706068100||2304400||RUA FONSECA LOBO,601 AP.602|||ALDEOTA|
|0150|45146|MEIA SOLA ACESSORIOS DE MODA LTDA|01058|11739570000203|||2304400||AV.DESEMBARGADOR MOREIRA,755 LOJA 65|||ALDEOTA|
|0150|45687|MITRA ARQUIDIOCESANA DE FORTALEZA|01058|07210925000106|||2304400||AVENIDA DOM MANUEL  N.03|||CENTRO|
|0150|47959|PAROQUIA NOSSA SENHORA DA PAZ|01058|07210925004012|||2304400||RUA VISCONDE DE MAUA 905|||ALDEOTA|
|0150|48456|PAULO REGIS DE OLIVEIRA TEIXEIRA|01058||26298813349||2304400||RUA ANTONIO AUGUSTO 1271 S/1103 - ALDEOTA|||ALDEOTA|
|0150|40153|MARCOS ANTONIO GADELHA MAIA|01058||23594470334||2304400||AV. RUI BARBOSA N 730 APT 802|||MEIRELES|
